MQ7,MQ2,T,U
124.9,110.9,27.95,63.8
124.7,110.7,27.96,63.8
124.5,110.5,27.97,63.8
124.3,110.3,27.98,63.8
124.2,110.2,27.98,63.8
124.1,110.1,27.99,63.8
124.0,110.0,27.99,63.8
124.0,110.0,28.0,63.8
124.0,110.0,28.0,63.79
124.0,110.0,28.0,63.78
124.0,110.1,28.01,63.77
124.0,110.1,28.02,63.75
124.0,110.1,28.03,63.73
124.0,110.1,28.04,63.71
124.0,110.2,28.05,63.69
124.1,110.3,28.06,63.66
124.1,110.4,28.08,63.63
124.1,110.5,28.1,63.6
124.1,110.5,28.12,63.57
124.1,110.5,28.14,63.54
124.1,110.4,28.15,63.51
124.2,110.5,28.16,63.49
124.3,110.6,28.17,63.46
124.4,110.7,28.18,63.43
124.5,110.7,28.19,63.39
124.5,110.7,28.2,63.36
124.6,110.7,28.2,63.33
124.7,110.7,28.2,63.3
124.8,110.8,28.21,63.27
124.9,110.9,28.21,63.24
125.0,111.0,28.21,63.21
125.0,111.1,28.21,63.18
125.1,111.2,28.21,63.16
125.1,111.3,28.22,63.13
125.1,111.4,28.23,63.11
125.2,111.5,28.24,63.09
125.3,111.6,28.24,63.07
125.4,111.7,28.25,63.05
125.5,111.8,28.25,63.04
125.6,111.9,28.26,63.03
125.7,112.0,28.26,63.02
125.8,112.0,28.26,63.01
125.8,112.0,28.27,63.0
125.9,112.0,28.27,63.0
126.0,112.0,28.27,63.0
126.0,112.0,28.27,63.0
126.0,112.0,28.27,63.0
126.0,112.0,28.26,63.0
126.0,112.1,28.25,63.0
126.0,112.1,28.24,62.99
126.0,112.1,28.24,62.99
126.0,112.2,28.24,62.99
126.1,112.3,28.23,62.99
126.1,112.3,28.22,62.99
126.1,112.3,28.21,62.99
126.1,112.3,28.2,62.99
126.0,112.3,28.2,62.99
125.9,112.3,28.2,62.99
125.9,112.2,28.2,62.99
125.9,112.2,28.2,63.0
125.8,112.2,28.19,63.0
125.7,112.0,28.18,63.01
125.5,111.8,28.17,63.02
125.4,111.8,28.16,63.03
125.3,111.8,28.15,63.04
125.3,111.8,28.14,63.05
125.4,111.7,28.13,63.06
125.5,111.7,28.12,63.08
125.5,111.7,28.11,63.1
125.5,111.7,28.1,63.12
125.6,111.8,28.1,63.14
125.7,111.9,28.1,63.15
125.8,112.0,28.1,63.16
125.9,112.0,28.1,63.17
126.0,112.0,28.1,63.18
126.0,112.0,28.11,63.19
125.9,112.0,28.12,63.2
125.9,112.0,28.13,63.2
125.9,112.0,28.14,63.2
125.9,112.0,28.15,63.2
125.9,111.9,28.16,63.2
125.9,111.9,28.17,63.2
125.9,111.9,28.18,63.2
125.9,111.9,28.19,63.2
125.9,111.9,28.2,63.19
125.9,111.9,28.2,63.18
126.0,112.0,28.2,63.17
126.0,112.0,28.2,63.16
126.0,112.0,28.2,63.15
126.0,112.0,28.2,63.14
126.0,112.0,28.2,63.13
126.0,112.0,28.2,63.12
126.0,112.0,28.2,63.11
126.0,112.0,28.2,63.1
126.0,112.0,28.2,63.1
126.0,112.0,28.19,63.1
126.0,112.0,28.19,63.1
126.0,112.0,28.18,63.1
125.9,112.0,28.17,63.1
125.9,111.9,28.16,63.1
125.8,111.9,28.15,63.1
125.7,111.8,28.14,63.1
125.6,111.7,28.13,63.1
125.5,111.6,28.12,63.1
125.4,111.5,28.11,63.11
125.3,111.4,28.11,63.12
125.3,111.4,28.1,63.13
125.3,111.4,28.1,63.14
125.4,111.4,28.1,63.15
125.4,111.5,28.1,63.16
125.5,111.5,28.1,63.17
125.6,111.6,28.1,63.18
125.7,111.7,28.1,63.19
125.8,111.8,28.1,63.2
125.9,111.9,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.1,63.2
126.0,112.0,28.11,63.2
126.0,112.0,28.12,63.2
126.0,112.0,28.13,63.2
126.0,112.0,28.14,63.2
126.0,112.0,28.15,63.19
126.0,112.0,28.16,63.18
125.9,112.0,28.17,63.17
125.8,111.9,28.18,63.16
125.7,111.8,28.19,63.15
125.6,111.7,28.2,63.14
125.5,111.7,28.21,63.13
125.4,111.6,28.22,63.11
125.4,111.6,28.23,63.09
125.3,111.6,28.24,63.07
125.3,111.6,28.25,63.06
125.3,111.6,28.26,63.04
125.4,111.6,28.27,63.02
125.5,111.7,28.28,63.0
125.5,111.8,28.29,62.98
125.6,111.9,28.3,62.95
125.6,111.9,28.3,62.92
125.6,112.0,28.3,62.9
125.5,111.9,28.3,62.88
125.6,111.9,28.3,62.86
125.5,111.9,28.3,62.84
125.5,111.9,28.3,62.82
125.5,111.9,28.3,62.8
125.5,111.9,28.3,62.78
125.6,111.9,28.29,62.76
125.6,111.9,28.29,62.75
125.7,111.9,28.28,62.74
125.8,111.9,28.27,62.73
125.9,112.0,28.26,62.73
125.9,112.0,28.25,62.73
126.0,112.0,28.24,62.73
126.0,112.0,28.23,62.74
126.0,112.1,28.22,62.75
126.0,112.1,28.21,62.76
126.0,112.1,28.21,62.77
126.0,112.1,28.2,62.78
125.9,112.1,28.2,62.79
125.9,112.1,28.2,62.8
125.8,112.1,28.2,62.8
125.7,112.1,28.2,62.8
125.6,112.1,28.2,62.8
125.6,112.1,28.2,62.8
125.5,112.0,28.19,62.81
125.5,112.0,28.18,62.82
125.4,111.9,28.17,62.83
125.3,111.8,28.16,62.85
125.4,111.8,28.15,62.87
125.3,111.8,28.14,62.89
125.4,111.8,28.13,62.91
125.4,111.7,28.12,62.94
125.4,111.6,28.11,62.97
125.3,111.5,28.1,63.0
125.3,111.4,28.1,63.02
125.2,111.3,28.1,63.04
125.2,111.3,28.1,63.07
125.2,111.3,28.1,63.09
125.1,111.2,28.1,63.11
125.1,111.1,28.1,63.13
125.0,111.0,28.1,63.15
125.0,111.0,28.1,63.15
125.0,111.0,28.1,63.15
125.0,111.0,28.1,63.15
125.0,111.0,28.09,63.15
125.0,111.0,28.08,63.15
125.0,111.0,28.07,63.15
125.0,111.0,28.06,63.15
125.0,111.0,28.05,63.15
125.0,111.0,28.04,63.15
125.0,111.0,28.03,63.15
125.0,111.0,28.02,63.16
125.0,111.0,28.01,63.18
124.9,111.0,28.0,63.2
124.9,111.0,28.0,63.22
124.9,111.0,28.0,63.24
124.8,110.9,28.0,63.25
124.7,110.9,28.0,63.26
124.6,110.9,28.0,63.27
124.5,110.8,28.0,63.28
124.4,110.8,28.0,63.29
124.3,110.8,27.99,63.3
124.2,110.8,27.99,63.31
124.2,110.7,27.99,63.32
124.1,110.7,27.99,63.33
124.1,110.7,27.98,63.34
124.2,110.8,27.97,63.35
124.3,110.8,27.96,63.36
124.4,110.8,27.95,63.37
124.5,110.9,27.94,63.39
124.6,110.9,27.93,63.41
124.7,110.9,27.93,63.43
124.8,110.9,27.92,63.44
124.9,111.0,27.91,63.45
125.0,111.0,27.9,63.46
124.9,110.9,27.9,63.47
124.8,110.9,27.9,63.49
124.6,110.8,27.9,63.51
124.5,110.7,27.9,63.53
124.3,110.5,27.9,63.54
124.1,110.3,27.9,63.55
123.9,110.1,27.9,63.56
123.7,109.9,27.9,63.57
123.5,109.7,27.9,63.58
123.3,109.5,27.9,63.59
123.1,109.4,27.9,63.6
122.9,109.2,27.9,63.6
122.9,109.1,27.9,63.6
122.8,109.0,27.9,63.6
122.8,109.0,27.9,63.6
122.8,109.1,27.9,63.6
122.8,109.2,27.9,63.6
122.8,109.2,27.9,63.6
122.8,109.3,27.9,63.6
122.8,109.4,27.91,63.6
122.9,109.5,27.92,63.6
123.0,109.5,27.93,63.6
123.0,109.6,27.93,63.6
123.1,109.7,27.93,63.6
123.2,109.8,27.94,63.6
123.3,109.8,27.95,63.6
123.4,109.8,27.95,63.6
123.5,110.0,27.95,63.6
123.6,110.1,27.95,63.6
123.7,110.1,27.94,63.6
123.8,110.2,27.93,63.6
123.9,110.4,27.92,63.59
124.0,110.4,27.92,63.59
124.0,110.5,27.92,63.59
124.0,110.5,27.91,63.59
124.0,110.5,27.9,63.59
124.0,110.5,27.9,63.59
124.0,110.4,27.9,63.6
124.0,110.3,27.9,63.61
124.0,110.4,27.9,63.62
124.0,110.4,27.9,63.63
124.0,110.4,27.91,63.65
124.0,110.5,27.92,63.66
124.0,110.5,27.92,63.67
124.0,110.6,27.93,63.68
124.0,110.7,27.94,63.68
124.0,110.8,27.95,63.68
124.0,110.9,27.96,63.67
124.1,111.0,27.97,63.66
124.1,111.0,27.98,63.65
124.2,111.0,27.99,63.64
124.3,111.0,27.99,63.62
124.4,111.0,27.99,63.6
124.5,111.0,28.0,63.58
124.6,111.0,28.0,63.56
124.7,111.0,28.0,63.55
124.8,111.0,28.0,63.54
124.8,111.0,28.0,63.53
124.8,111.0,28.0,63.51
124.8,111.0,28.0,63.49
124.7,110.9,28.0,63.47
124.6,110.8,28.0,63.46
124.5,110.7,28.0,63.45
124.4,110.7,28.0,63.44
124.3,110.6,28.0,63.44
124.2,110.5,28.0,63.44
124.1,110.4,28.0,63.44
124.1,110.3,28.0,63.44
124.0,110.2,28.0,63.45
124.0,110.1,28.0,63.46
124.0,110.1,28.0,63.47
124.0,110.1,28.0,63.48
124.0,110.1,28.0,63.49
124.0,110.0,28.0,63.49
124.0,110.0,28.0,63.48
124.0,110.0,28.0,63.47
124.0,110.0,28.0,63.46
124.0,110.0,28.0,63.45
124.0,110.0,28.0,63.44
123.9,110.0,28.0,63.43
123.8,109.9,28.0,63.42
123.7,109.9,28.0,63.41
123.6,109.9,28.01,63.4
123.5,109.9,28.02,63.4
123.4,109.8,28.03,63.4
123.3,109.7,28.03,63.39
123.2,109.6,28.03,63.38
123.1,109.5,28.03,63.37
123.0,109.4,28.03,63.36
123.0,109.3,28.04,63.35
123.0,109.3,28.04,63.34
123.0,109.2,28.04,63.32
123.0,109.1,28.03,63.3
123.0,109.0,28.02,63.29
123.0,109.0,28.01,63.28
123.0,109.0,28.01,63.28
123.0,109.0,28.01,63.28
122.9,108.9,28.01,63.28
122.9,108.9,28.01,63.28
122.8,108.8,28.0,63.28
122.7,108.7,28.0,63.28
122.7,108.7,28.0,63.29
122.7,108.7,28.0,63.3
122.7,108.7,28.0,63.3
122.7,108.7,28.0,63.3
122.7,108.7,28.0,63.3
122.7,108.7,28.0,63.3
122.8,108.8,28.0,63.3
122.8,108.8,28.0,63.3
122.9,108.9,28.0,63.3
123.0,109.0,28.0,63.3
123.0,109.0,28.0,63.3
123.0,109.1,28.0,63.3
123.0,109.1,28.0,63.3
123.0,109.1,28.0,63.3
123.0,109.1,28.0,63.3
123.1,109.2,28.0,63.3
123.2,109.3,28.0,63.3
123.3,109.4,28.0,63.3
123.4,109.5,28.0,63.3
123.5,109.6,28.0,63.3
123.6,109.7,28.0,63.31
123.7,109.7,28.0,63.32
123.8,109.8,28.0,63.33
123.9,109.9,28.0,63.34
124.0,110.0,28.0,63.35
124.0,110.0,28.0,63.36
124.0,110.0,28.0,63.37
124.0,110.0,28.0,63.38
124.0,110.0,28.0,63.39
123.9,109.9,28.0,63.4
123.8,109.8,28.0,63.4
123.7,109.7,28.0,63.4
123.6,109.6,28.0,63.4
123.6,109.6,28.0,63.4
123.5,109.5,28.0,63.4
123.5,109.5,28.0,63.4
123.5,109.5,28.0,63.39
123.5,109.5,28.0,63.38
123.5,109.5,28.0,63.37
123.6,109.6,28.0,63.36
123.7,109.7,28.0,63.35
123.8,109.8,28.0,63.34
123.9,109.9,28.0,63.33
123.9,109.9,28.0,63.32
124.0,110.0,28.0,63.31
124.0,109.9,28.0,63.3
123.9,109.8,27.99,63.3
123.9,109.8,27.99,63.3
123.8,109.7,27.98,63.3
123.8,109.7,27.97,63.3
123.7,109.6,27.96,63.31
123.7,109.6,27.95,63.32
123.7,109.6,27.94,63.33
123.7,109.6,27.93,63.34
123.7,109.6,27.92,63.35
123.7,109.6,27.91,63.36
123.8,109.7,27.91,63.37
123.7,109.6,27.9,63.39
123.8,109.7,27.9,63.41
123.8,109.6,27.89,63.43
123.7,109.5,27.88,63.45
123.6,109.4,27.87,63.47
123.5,109.3,27.86,63.49
123.4,109.2,27.85,63.51
123.3,109.1,27.84,63.54
123.2,109.1,27.83,63.57
123.1,109.0,27.82,63.6
123.1,109.0,27.81,63.62
123.0,108.9,27.8,63.64
122.9,109.0,27.8,63.67
123.0,109.1,27.8,63.69
123.0,109.2,27.8,63.71
123.0,109.2,27.8,63.73
123.0,109.2,27.8,63.75
123.1,109.2,27.8,63.76
123.1,109.2,27.8,63.77
123.1,109.3,27.8,63.79
123.2,109.4,27.8,63.81
123.3,109.5,27.8,63.82
123.3,109.5,27.8,63.83
123.4,109.6,27.8,63.84
123.5,109.6,27.8,63.85
123.5,109.6,27.8,63.86
123.6,109.7,27.8,63.87
123.6,109.8,27.8,63.88
123.7,109.9,27.8,63.89
123.8,110.0,27.8,63.89
123.9,110.1,27.8,63.88
124.1,110.3,27.8,63.88
124.2,110.3,27.8,63.88
124.2,110.3,27.8,63.88
124.3,110.4,27.8,63.87
124.4,110.5,27.8,63.86
124.4,110.5,27.8,63.85
124.5,110.6,27.8,63.85
124.6,110.8,27.8,63.85
124.8,110.9,27.8,63.84
124.7,110.8,27.8,63.85
124.5,110.6,27.8,63.85
124.6,110.7,27.8,63.85
124.7,110.9,27.8,63.85
124.8,111.0,27.8,63.85
124.8,111.0,27.8,63.85
124.9,111.1,27.8,63.85
124.9,111.2,27.8,63.84
124.9,111.1,27.8,63.83
124.8,111.0,27.8,63.83
124.8,111.0,27.8,63.82
124.8,111.0,27.8,63.82
124.7,110.9,27.8,63.81
124.7,110.8,27.8,63.8
124.5,110.6,27.8,63.8
124.5,110.6,27.8,63.8
124.4,110.5,27.8,63.8
124.3,110.3,27.8,63.8
124.2,110.2,27.8,63.8
124.1,110.1,27.8,63.8
124.1,110.1,27.8,63.8
124.0,110.0,27.8,63.8
123.6,109.7,27.81,63.8
123.3,109.5,27.82,63.8
123.1,109.4,27.83,63.8
123.1,109.4,27.84,63.8
123.3,109.6,27.85,63.8
123.3,109.6,27.86,63.8
123.3,109.6,27.87,63.8
123.2,109.6,27.88,63.79
123.1,109.5,27.89,63.78
123.1,109.5,27.9,63.77
123.4,109.7,27.9,63.76
123.6,109.7,27.9,63.75
123.8,109.8,27.9,63.74
123.8,109.8,27.9,63.73
123.5,109.5,27.9,63.72
123.4,109.5,27.9,63.71
123.4,109.5,27.9,63.7
123.4,109.4,27.9,63.7
123.4,109.4,27.9,63.7
123.4,109.4,27.9,63.7
123.4,109.4,27.9,63.7
123.4,109.5,27.9,63.7
123.4,109.5,27.9,63.7
123.4,109.5,27.9,63.7
123.5,109.6,27.9,63.7
123.6,109.6,27.9,63.69
123.6,109.6,27.9,63.68
123.7,109.7,27.9,63.67
123.8,109.8,27.9,63.66
123.9,109.9,27.91,63.65
124.1,110.0,27.91,63.64
124.3,110.2,27.92,63.63
124.5,110.4,27.93,63.62
124.6,110.5,27.94,63.61
124.7,110.6,27.95,63.59
124.9,110.8,27.96,63.58
125.0,110.9,27.97,63.57
125.1,111.1,27.98,63.56
125.2,111.2,27.99,63.55
125.3,111.3,27.99,63.54
125.3,111.4,28.0,63.53
125.3,111.3,27.99,63.52
125.3,111.3,27.98,63.51
125.4,111.4,27.98,63.5
125.5,111.5,27.97,63.5
125.5,111.5,27.96,63.5
125.6,111.6,27.95,63.5
125.7,111.6,27.94,63.5
125.8,111.7,27.93,63.5
126.0,111.9,27.92,63.5
126.1,112.0,27.91,63.5
126.1,112.1,27.91,63.5
126.1,112.1,27.91,63.5
126.1,112.1,27.9,63.5
126.1,112.1,27.9,63.51
126.1,112.1,27.9,63.52
126.1,112.1,27.9,63.53
126.1,112.1,27.9,63.54
126.1,112.1,27.9,63.55
126.1,112.1,27.9,63.56
126.3,112.3,27.91,63.57
126.5,112.5,27.92,63.58
126.6,112.6,27.92,63.59
126.7,112.7,27.93,63.6
126.7,112.8,27.94,63.59
126.8,112.9,27.95,63.58
126.9,113.0,27.96,63.57
127.1,113.1,27.97,63.56
127.2,113.2,27.98,63.55
127.2,113.2,27.99,63.54
127.0,113.1,27.99,63.53
126.9,113.0,27.99,63.52
126.9,113.0,28.0,63.51
126.8,112.9,28.0,63.5
126.9,112.8,28.0,63.5
126.9,112.8,28.0,63.5
126.9,112.8,28.0,63.5
126.9,112.9,28.0,63.5
127.0,113.0,28.0,63.5
127.0,113.0,28.0,63.5
127.1,112.9,28.0,63.5
127.0,112.8,28.0,63.49
126.9,112.8,28.0,63.49
126.9,112.8,28.0,63.49
126.9,112.9,28.0,63.48
126.9,112.9,28.0,63.47
126.9,112.9,28.0,63.47
126.8,112.8,28.0,63.46
126.6,112.6,28.0,63.45
126.5,112.6,28.0,63.44
126.3,112.5,28.0,63.43
126.3,112.5,28.0,63.43
126.3,112.4,28.0,63.42
126.3,112.4,28.0,63.41
126.3,112.4,28.0,63.4
126.3,112.4,28.01,63.39
126.3,112.3,28.02,63.37
126.3,112.3,28.03,63.36
126.5,112.4,28.04,63.35
126.7,112.5,28.05,63.34
127.0,112.8,28.06,63.33
127.1,112.9,28.07,63.32
127.2,113.0,28.08,63.31
127.3,113.1,28.09,63.29
127.3,113.1,28.1,63.28
127.3,113.1,28.1,63.27
127.2,113.1,28.1,63.26
127.1,113.0,28.1,63.25
126.9,112.9,28.1,63.24
126.7,112.7,28.1,63.23
126.5,112.5,28.11,63.21
126.4,112.4,28.11,63.19
126.3,112.3,28.12,63.17
126.2,112.2,28.13,63.16
126.2,112.2,28.14,63.15
126.1,112.1,28.15,63.14
126.1,112.1,28.16,63.12
126.1,112.1,28.16,63.1
126.1,112.1,28.16,63.08
126.1,112.1,28.16,63.07
126.1,112.1,28.15,63.07
126.1,112.1,28.15,63.07
126.0,112.0,28.14,63.07
126.0,112.0,28.13,63.07
125.9,111.9,28.12,63.07
125.9,111.9,28.11,63.07
125.9,111.9,28.1,63.08
125.9,111.9,28.11,63.09
125.9,111.9,28.11,63.1
125.9,111.9,28.12,63.1
125.9,111.9,28.13,63.1
125.9,111.8,28.14,63.1
126.0,111.8,28.15,63.1
126.0,111.8,28.16,63.09
126.0,111.7,28.17,63.08
126.0,111.6,28.18,63.07
126.0,111.6,28.19,63.06
125.9,111.5,28.19,63.05
125.8,111.4,28.2,63.04
125.7,111.3,28.2,63.02
125.7,111.2,28.2,63.0
125.7,111.2,28.2,62.98
125.7,111.2,28.2,62.96
125.7,111.1,28.2,62.95
125.7,111.2,28.2,62.94
125.7,111.2,28.2,62.93
125.7,111.1,28.2,62.92
125.8,111.1,28.2,62.91
125.9,111.2,28.2,62.9
126.0,111.2,28.2,62.9
126.0,111.3,28.2,62.9
126.0,111.3,28.2,62.9
126.0,111.3,28.2,62.89
126.0,111.4,28.21,62.88
126.0,111.3,28.22,62.88
126.0,111.4,28.23,62.87
126.0,111.5,28.24,62.86
126.0,111.6,28.25,62.85
126.0,111.6,28.26,62.84
126.0,111.7,28.27,62.83
126.0,111.7,28.28,62.82
126.0,111.8,28.29,62.8
126.0,111.9,28.3,62.79
126.0,111.9,28.3,62.78
126.0,112.0,28.3,62.76
126.0,112.0,28.3,62.75
126.0,112.0,28.3,62.74
126.1,112.0,28.29,62.73
126.2,112.1,28.28,62.72
126.4,112.3,28.27,62.71
126.6,112.5,28.26,62.7
126.9,112.7,28.25,62.7
127.2,113.0,28.24,62.7
127.5,113.3,28.23,62.7
127.8,113.5,28.22,62.7
128.1,113.7,28.21,62.7
128.4,113.9,28.2,62.7
128.6,114.2,28.2,62.7
128.9,114.4,28.2,62.7
129.1,114.5,28.2,62.7
129.2,114.6,28.2,62.71
129.2,114.7,28.2,62.72
129.2,114.7,28.2,62.73
129.2,114.7,28.2,62.74
129.2,114.8,28.2,62.75
129.2,114.8,28.2,62.76
129.2,114.9,28.2,62.77
129.3,114.9,28.2,62.78
129.3,114.9,28.2,62.79
129.3,115.0,28.2,62.8
129.4,115.1,28.2,62.8
129.5,115.2,28.2,62.8
129.6,115.2,28.19,62.8
129.7,115.2,28.18,62.8
129.7,115.2,28.17,62.81
129.7,115.3,28.16,62.82
129.7,115.3,28.15,62.83
129.7,115.4,28.14,62.84
129.7,115.5,28.13,62.85
129.7,115.5,28.12,62.86
129.6,115.4,28.11,62.87
129.5,115.3,28.1,62.88
129.5,115.4,28.09,62.9
129.6,115.6,28.09,62.92
129.8,115.7,28.08,62.93
129.9,115.8,28.07,62.95
130.0,115.9,28.06,62.97
130.0,115.9,28.05,62.99
130.0,115.9,28.04,63.01
130.0,115.8,28.03,63.03
130.0,115.8,28.02,63.05
130.0,115.8,28.01,63.07
129.9,115.7,28.01,63.09
129.7,115.5,28.0,63.1
129.6,115.4,28.0,63.12
129.6,115.4,28.0,63.13
129.5,115.3,28.0,63.14
129.5,115.3,28.0,63.14
129.5,115.3,28.0,63.14
129.6,115.5,28.0,63.15
129.6,115.4,28.0,63.16
129.6,115.4,28.0,63.17
129.8,115.6,28.0,63.17
130.0,115.8,28.0,63.18
129.9,115.8,28.0,63.18
129.6,115.5,28.0,63.18
129.5,115.3,28.0,63.18
129.3,115.0,28.0,63.19
129.0,114.6,28.0,63.2
128.4,114.0,28.0,63.2
128.1,113.8,28.0,63.2
127.8,113.5,28.0,63.2
127.3,113.0,28.0,63.2
126.9,112.5,28.0,63.2
126.8,112.4,28.0,63.2
126.9,112.5,28.0,63.2
126.8,112.5,28.0,63.2
126.6,112.4,28.0,63.21
126.3,112.1,28.0,63.22
126.4,112.1,27.99,63.23
126.6,112.3,27.99,63.24
126.6,112.3,27.99,63.25
126.7,112.3,27.99,63.27
126.8,112.4,27.99,63.29
127.1,112.6,27.99,63.31
127.5,113.0,27.99,63.33
128.2,113.6,27.99,63.35
128.6,114.0,27.99,63.36
129.1,114.6,27.99,63.37
129.4,114.9,28.0,63.38
129.5,115.0,28.0,63.39
129.8,115.3,28.0,63.4
130.2,115.7,28.0,63.4
130.5,116.0,28.0,63.4
130.7,116.3,28.0,63.4
130.7,116.3,28.0,63.4
130.4,116.1,28.0,63.4
130.6,116.3,28.0,63.4
131.0,116.7,28.0,63.4
131.6,117.4,28.0,63.4
132.3,118.1,28.0,63.39
132.9,118.6,28.0,63.38
133.4,119.1,28.0,63.37
133.5,119.3,27.99,63.36
133.5,119.3,27.98,63.35
133.6,119.4,27.97,63.34
134.1,119.8,27.96,63.33
134.3,119.9,27.95,63.32
134.1,119.6,27.94,63.31
133.4,118.8,27.93,63.31
132.5,117.9,27.92,63.32
131.7,117.2,27.91,63.33
130.8,116.4,27.9,63.34
130.4,115.9,27.9,63.36
129.9,115.3,27.9,63.38
129.4,114.7,27.9,63.4
128.5,113.9,27.9,63.42
127.8,113.2,27.9,63.44
127.4,112.8,27.9,63.46
127.2,112.7,27.9,63.47
127.2,112.6,27.9,63.48
127.2,112.5,27.9,63.5
127.1,112.4,27.9,63.51
126.9,112.3,27.9,63.51
126.7,112.2,27.9,63.51
126.5,112.1,27.9,63.51
126.4,112.0,27.9,63.51
126.3,111.9,27.9,63.51
126.2,111.8,27.9,63.51
126.2,111.7,27.9,63.51
126.1,111.6,27.9,63.51
126.0,111.5,27.9,63.5
126.0,111.4,27.9,63.5
126.0,111.3,27.9,63.5
126.0,111.2,27.9,63.5
126.0,111.1,27.9,63.5
126.0,111.1,27.9,63.5
126.0,111.2,27.9,63.5
125.9,111.2,27.9,63.5
125.7,111.0,27.9,63.5
125.6,111.0,27.9,63.5
125.5,111.0,27.91,63.5
125.4,111.0,27.91,63.5
125.4,111.0,27.91,63.49
125.4,111.0,27.91,63.49
125.4,111.0,27.92,63.49
125.4,110.9,27.92,63.49
125.3,110.8,27.93,63.49
125.4,110.8,27.94,63.49
125.6,111.1,27.95,63.49
125.7,111.2,27.95,63.48
125.8,111.3,27.95,63.48
125.9,111.4,27.96,63.48
125.9,111.5,27.97,63.48
125.9,111.5,27.97,63.47
125.8,111.5,27.96,63.46
125.7,111.5,27.96,63.45
125.8,111.6,27.95,63.44
125.8,111.6,27.94,63.43
125.8,111.5,27.93,63.42
125.8,111.5,27.93,63.42
125.8,111.5,27.92,63.41
125.8,111.5,27.91,63.4
125.8,111.5,27.91,63.4
125.9,111.6,27.91,63.4
126.0,111.7,27.91,63.4
126.2,111.8,27.91,63.4
126.2,111.8,27.91,63.4
126.3,112.0,27.91,63.41
126.3,112.1,27.91,63.41
126.4,112.1,27.91,63.41
126.4,112.1,27.91,63.42
126.4,112.1,27.91,63.43
126.4,112.1,27.9,63.44
126.3,112.1,27.9,63.45
126.3,112.1,27.9,63.46
126.2,112.1,27.9,63.47
126.2,112.1,27.9,63.48
126.1,112.0,27.9,63.48
126.1,112.0,27.9,63.5
126.1,112.0,27.9,63.52
126.1,112.0,27.89,63.53
126.2,112.0,27.88,63.54
126.2,112.0,27.87,63.55
126.2,112.0,27.86,63.57
126.2,112.0,27.85,63.59
126.2,112.0,27.84,63.61
126.2,111.9,27.83,63.63
126.2,111.8,27.82,63.65
126.2,111.6,27.81,63.66
126.1,111.6,27.8,63.67
126.1,111.6,27.8,63.68
126.0,111.6,27.8,63.69
126.0,111.6,27.8,63.7
126.1,111.6,27.8,63.7
126.2,111.7,27.8,63.7
126.2,111.7,27.8,63.7
126.3,111.9,27.8,63.7
126.4,112.1,27.8,63.71
126.5,112.4,27.8,63.72
126.5,112.4,27.8,63.73
126.6,112.5,27.8,63.74
126.6,112.6,27.8,63.75
126.7,112.5,27.81,63.76
126.7,112.6,27.82,63.76
126.6,112.5,27.83,63.76
126.6,112.5,27.84,63.76
126.5,112.4,27.85,63.76
126.4,112.3,27.86,63.75
126.2,112.1,27.87,63.74
126.1,112.0,27.88,63.73
125.8,111.7,27.89,63.72
125.7,111.5,27.9,63.71
125.5,111.5,27.9,63.7
125.3,111.3,27.9,63.69
125.2,111.2,27.9,63.68
125.1,111.1,27.9,63.67
125.0,111.0,27.9,63.66
124.9,110.9,27.9,63.65
124.9,110.9,27.91,63.64
124.9,110.9,27.91,63.62
125.0,111.0,27.91,63.6
125.0,110.9,27.92,63.58
125.0,110.9,27.92,63.56
125.0,110.9,27.92,63.55
125.0,110.9,27.92,63.54
125.0,110.9,27.92,63.53
125.0,110.8,27.92,63.52
124.9,110.7,27.92,63.51
124.8,110.6,27.91,63.5
124.7,110.5,27.91,63.51
124.6,110.4,27.91,63.51
124.5,110.3,27.9,63.51
124.4,110.2,27.9,63.52
124.3,110.1,27.9,63.53
124.2,109.9,27.9,63.54
124.1,109.8,27.9,63.55
124.0,109.8,27.9,63.56
124.0,109.8,27.9,63.57
124.0,109.8,27.9,63.58
124.0,109.8,27.9,63.59
124.0,109.8,27.9,63.6
124.1,109.9,27.9,63.62
124.2,109.9,27.9,63.62
124.3,110.0,27.9,63.62
124.4,110.2,27.9,63.62
124.5,110.3,27.9,63.62
124.6,110.4,27.9,63.62
124.7,110.5,27.9,63.62
124.8,110.6,27.9,63.62
124.9,110.7,27.91,63.61
125.0,110.8,27.92,63.61
125.0,110.9,27.92,63.59
125.0,111.0,27.92,63.58
125.0,111.0,27.92,63.57
125.0,111.0,27.92,63.56
125.0,111.0,27.92,63.55
125.0,110.9,27.92,63.54
125.0,110.9,27.92,63.53
125.0,110.9,27.92,63.52
124.9,110.8,27.91,63.51
124.9,110.7,27.9,63.5
124.9,110.7,27.9,63.51
124.9,110.7,27.9,63.52
124.9,110.7,27.9,63.53
124.9,110.7,27.9,63.54
124.9,110.7,27.9,63.55
124.9,110.8,27.9,63.57
124.8,110.7,27.9,63.59
124.7,110.6,27.9,63.61
124.7,110.6,27.9,63.63
124.6,110.6,27.9,63.65
124.5,110.5,27.9,63.66
